8.639382699349868,280.19009103476395
11.480422218439966,269.6565811498991
18.363459012034397,106.2954767397412
29.309225758646658,287.9306045553861
60.24949471650877,350.2554492466517
60.47642318469308,341.9164571161991
63.31752661758511,349.4363524894115
79.63981600298261,69.80943223541266
92.75191127766419,107.52605566491852
134.36447236195184,25.244223107808306
137.42623456373013,17.802492347146146
157.0191821184249,130.8750320911913
183.22863128922526,218.3143934915395
286.37449746000607,24.07610683778382
300.0774990417288,69.03132307942364
311.04568869891835,285.3338585983428
