18.360657287814632,135.8439103572276
34.090395918156005,250.2676532648174
74.38381261215429,240.38612536179414
90.65774462962584,147.74812414416715
103.73208551993659,200.5514664727149
120.16739710327671,358.6617446992917
143.46085147262994,161.32984406813495
145.3117369481063,152.47142038706068
156.03541018078192,256.82668123076473
169.71628829496413,316.26498072779583
174.35470425797027,91.89125675506689
190.1997593073228,345.64344757468166
214.41181973312447,173.856292718299
226.93288559523398,36.89848327746892
241.3894491356813,40.37516248268562
335.046806052741,3.6525713594717493
