17.77375712704929,288.27389055163644
52.68030109937073,202.63336545385798
78.09783329239642,291.53611223377
85.48382644703688,10.522060803007621
85.85672452936734,279.56504738759753
112.714281417032,273.8108657402046
123.65522718142019,246.1254758929818
132.76243795232108,160.7120529615487
150.95165802600195,150.27969417287662
162.45550120705363,66.44774964213735
165.05010084092865,198.57708499212458
176.53449208802792,137.43724380266528
185.5253158792037,8.354739959101435
226.73546321140165,128.75094862870674
241.13796720287704,192.708071853092
332.90908451067764,194.82405416291226
